Address,C.Ostan,Tedad.a,Gender,Age,Savad,InEdu,Madrak,Faaliat,T.shaghel,n.t.s,T.O,S.Z,N.S,Masleh,oto,motor,do,radio,zabt,TV.S,TV.r,DVD,Pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,H_Khorakivadokhani,H_Noshidani,H_Pushak,H_Maskan,H_mobleman,H_behdasht,H_Hamlonaghl,H_Ertebatat,H_Tafrihat,H_Ghazayeamade,H_kalavakhadamat,D_Mozd,D_Azad,D_Motefaraghe,D_Yarane
10006006812,0,5,1,71,1,2,1,1,2,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,9384000,1200000,NA,8526000,970000,2500000,2230000,700000,140000,NA,580000,48000000,104000000,36000000,27300000
10006006813,0,2,1,78,1,2,1,3,NA,1,4,145,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,11137000,NA,NA,4430000,3790000,1050000,200000,350000,NA,NA,700000,NA,NA,200900000,10920000
10006006814,0,4,1,37,1,2,2,1,1,1,4,130,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6307000,2400000,1710000,6706000,970000,3170000,1170000,500000,150000,NA,1095000,NA,420000000,NA,21840000
10006006820,0,2,1,38,1,2,1,1,1,6,2,40,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,6786000,NA,NA,4850000,280000,NA,150000,250000,NA,NA,390000,90000000,NA,NA,10920000
10006006823,0,2,1,66,1,2,1,3,NA,1,4,85,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3226000,NA,NA,7219000,510000,6100000,990000,656000,NA,NA,200000,NA,NA,360000000,10920000
10006006908,0,2,1,28,1,2,5,1,1,1,3,85,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,5452000,NA,2600000,7450000,160000,1060000,450000,850000,800000,850000,1270000,501320008,NA,110000000,10920000
10006006910,0,3,1,35,1,2,6,1,1,1,4,84,3,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,30090000,200000,600000,8050000,NA,6500000,100000,1090000,NA,1400000,2800000,376320008,NA,NA,16380000
10006006914,0,3,1,40,1,2,4,1,1,1,4,78,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,4747000,NA,NA,10545000,160000,NA,340000,400000,NA,200000,350000,NA,195000000,NA,16380000
10006006917,0,3,1,36,1,2,4,1,1,4,4,78,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,8905000,NA,NA,3575000,650000,NA,400000,720000,100000,3180000,400000,316000005,NA,NA,16380000
10006006920,0,6,1,55,1,2,1,1,1,1,4,120,3,1,1,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,20970000,NA,13350000,8050000,1055000,5120000,5200000,1200000,330000,NA,2080000,NA,1240000000,NA,NA
10006006923,0,3,2,32,1,2,1,3,NA,1,4,120,3,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,13400000,NA,760000,6930000,420000,400000,100000,169000,1780000,NA,330000,NA,NA,241800000,16380000
10006007009,0,3,1,36,1,2,4,1,2,3,3,98,3,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,5590000,NA,NA,9340000,430000,4100000,650000,420000,290000,3000000,250000,401232008,NA,NA,16380000
10006007010,0,5,1,55,1,2,1,3,NA,1,3,90,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,9685000,NA,NA,9740000,530000,5700000,1900000,670000,NA,NA,550000,12000000,NA,405600000,27300000
10006007014,0,2,1,81,2,NA,NA,3,NA,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,8345000,NA,NA,5800000,50000,1500000,NA,200000,NA,NA,160000,NA,NA,76000000,10920000
10006007017,0,5,1,32,1,2,2,2,NA,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,2550000,NA,NA,9600000,300000,160000,150000,100000,NA,NA,1470000,90000000,NA,NA,27300000
10006007020,0,2,1,66,1,2,9,3,NA,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,19696000,NA,NA,7100000,670000,8600000,1100000,450000,NA,NA,1040000,NA,NA,250000000,10920000
10006007023,0,3,1,69,1,2,1,3,1,1,3,110,3,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,2160000,NA,NA,8332000,130000,14650000,1250000,1300000,650000,460000,2400000,168000000,NA,244000000,16380000
10007007108,0,6,1,49,1,2,2,1,1,1,3,90,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,4,14,24,15673000,NA,NA,7250000,135000,1650000,9900000,320000,NA,NA,510000,424400004,NA,NA,32760000
10007007111,0,1,2,70,2,NA,NA,3,NA,1,2,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,2430000,NA,NA,3350000,230000,NA,NA,400000,NA,NA,NA,NA,NA,61000000,5460000
10007007113,0,3,1,65,2,NA,NA,3,NA,1,4,120,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,4,14,24,16702000,NA,NA,6270000,380000,860000,1050000,580000,NA,NA,530000,50000000,NA,214140000,16380000
10007007114,0,4,1,42,1,1,1,1,1,6,4,130,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,14265000,900000,5800000,5600000,280000,4800000,4000000,900000,NA,NA,650000,NA,120000000,NA,21840000
10007007120,0,2,1,66,1,2,4,3,NA,1,5,210,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,17412000,NA,2500000,9410000,3460000,1240000,900000,1200000,NA,NA,680000,NA,NA,326600000,10920000
10007007123,0,3,1,56,1,2,6,3,2,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,19151000,NA,3000000,5780000,3080000,7500000,3000000,1200000,NA,NA,1500000,420200000,NA,432000000,NA
10007007208,0,1,2,79,2,NA,NA,5,NA,1,2,50,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,3751000,NA,390000,3347000,340000,300000,70000,62000,NA,NA,92000,NA,NA,80800000,5460000
10007007211,0,5,1,82,1,2,1,3,2,1,3,70,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,18508000,NA,3600000,4917000,1880000,1950000,380000,470000,NA,NA,2780000,629244000,NA,189000000,27300000
10007007215,0,2,1,89,1,2,1,3,NA,1,4,90,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,12341000,NA,1730000,4414000,1755000,125000,150000,272000,NA,NA,1170000,NA,NA,189000000,10920000
10007007217,0,4,1,42,1,2,2,1,1,1,2,60,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,4,14,24,11599000,216000,1210000,3457000,2308000,3000000,2100000,345000,NA,NA,1199000,NA,210000000,NA,21840000
10007007220,0,1,2,52,2,NA,NA,5,NA,3,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,3569000,NA,NA,3293000,228000,NA,80000,130000,NA,NA,75000,NA,NA,50000000,5460000
10007007223,0,4,1,50,1,2,4,1,1,1,3,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,17322000,NA,1820000,4760000,2170000,NA,2350000,355000,NA,NA,1350000,296020000,NA,NA,21840000
10007007309,0,4,1,58,1,2,1,1,2,1,3,80,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,10813000,360000,2300000,4738000,4002000,NA,1600000,332000,250000,350000,1630000,144000000,360000000,NA,21840000
10007007312,0,5,1,56,1,2,1,1,1,1,3,90,3,1,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,9880000,NA,2620000,4942000,2880000,120000,2100000,274000,540000,200000,1555000,237000000,NA,NA,27300000
10007007314,0,4,1,43,1,2,2,1,1,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,8681000,NA,1670000,4524000,2830000,960000,200000,285000,65000,NA,2150000,180000000,NA,NA,21840000
10007007317,0,4,1,38,1,2,4,1,1,1,3,90,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,10545000,NA,950000,4358000,1340000,100000,1820000,225000,500000,NA,980000,288020000,NA,NA,21840000
10007007320,0,2,1,59,1,2,4,3,NA,1,3,90,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,14304000,NA,1170000,4821000,2000000,NA,1750000,270000,NA,NA,720000,NA,NA,225000000,10920000
10007007323,0,5,1,51,1,2,2,1,1,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,9404000,NA,710000,4641000,1885000,420000,2450000,345000,NA,NA,1365000,192000000,NA,NA,27300000
10007007509,0,5,1,54,1,2,5,3,NA,1,3,100,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,25880000,NA,9800000,9200000,1320000,NA,1400000,500000,NA,NA,370000,NA,NA,336000000,27300000
10007007511,0,2,2,47,1,2,1,3,NA,6,3,50,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,14651000,NA,5000000,6100000,560000,NA,350000,500000,1000000,NA,470000,60000000,NA,192000000,10920000
10007007516,0,2,1,69,1,2,1,1,1,1,4,120,3,1,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,7412000,NA,NA,4375000,391000,NA,400000,190000,NA,NA,255000,NA,174000000,1030000,10920000
10007007517,0,1,2,72,2,NA,NA,3,NA,1,4,125,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3225000,NA,NA,6250000,NA,1000000,NA,200000,NA,NA,220000,NA,NA,64500000,10920000
10007007520,0,3,1,73,2,NA,NA,3,NA,1,3,90,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,5000000,NA,NA,4200000,930000,1700000,100000,250000,NA,NA,430000,NA,NA,128000000,16380000
10007007523,0,4,1,52,1,2,2,1,2,1,4,110,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,4,14,24,5875000,NA,1400000,5080000,155000,5420000,2200000,660000,1900000,900000,970000,339400000,144000000,NA,21840000
10007007607,0,3,1,58,1,2,4,1,2,5,6,120,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,27930000,NA,NA,13500000,1460000,NA,2000000,1400000,NA,NA,NA,792400000,NA,NA,NA
10007007611,0,4,1,28,1,2,6,1,1,5,3,70,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,33040000,960000,17200000,6250000,940000,300000,2100000,1400000,2000000,NA,9040000,498000000,NA,16880000,21840000
10007007613,0,4,1,53,1,2,6,1,2,5,5,125,3,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,14642000,NA,NA,1237000,1875000,450000,4450000,1760000,NA,NA,1100000,918500000,NA,NA,NA
10007007617,0,4,1,47,1,2,6,1,1,5,4,90,3,1,1,NA,1,NA,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,29610000,NA,NA,5465000,1770000,200000,3950000,2150000,NA,NA,2070000,631200000,NA,66000000,21840000
10007007620,0,3,1,59,1,2,5,1,1,5,3,110,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,15245000,NA,300000,4600000,2850000,950000,1100000,1450000,NA,NA,1050000,553440000,NA,1380000,16380000
10007007623,0,3,1,52,1,2,6,1,1,5,4,120,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,30540000,750000,NA,13180000,2800000,500000,2700000,980000,NA,NA,2600000,852400000,NA,NA,NA
10007007709,0,4,1,69,1,2,2,3,1,6,5,150,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,15670000,NA,1935000,5816000,3178000,950000,2650000,600000,800000,300000,4990000,180000000,NA,490000000,21840000
10007007712,0,3,2,48,1,2,1,3,1,1,5,150,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,8512000,NA,1880000,3663000,1420000,NA,980000,300000,NA,300000,750000,NA,120000000,120000000,16380000
10007007717,0,4,1,42,1,2,6,1,1,1,4,156,2,NA,1,NA,NA,NA,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,13541000,200000,3050000,4842000,2838000,NA,2450000,310000,640000,NA,1300000,343200000,NA,NA,21840000
10007007718,0,4,1,41,1,2,4,1,1,1,5,155,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,18723000,NA,3800000,5228000,8145000,4000000,3000000,585000,660000,NA,1320000,372040000,NA,NA,21840000
10007007720,0,5,1,48,1,2,1,3,NA,1,5,150,2,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,17741000,NA,4100000,5411000,3150000,720000,1900000,722000,500000,NA,3180000,NA,NA,430000000,27300000
10007007723,0,5,1,48,1,2,2,3,NA,1,5,150,2,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,25485000,NA,1840000,5157000,4571000,200000,1680000,800000,600000,1000000,2950000,NA,NA,394000000,27300000
10007007808,0,4,1,53,1,2,4,3,1,1,5,200,2,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,18450000,NA,1600000,4777000,2825000,NA,1900000,318000,200000,NA,908000,236840000,NA,430000000,21840000
10007007810,0,4,1,53,1,2,4,3,NA,1,5,200,2,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,23545000,NA,2080000,5000000,1921000,6000000,1250000,395000,60000,NA,3590000,NA,NA,610000000,21840000
10007007816,0,4,1,50,1,2,4,3,NA,3,5,200,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,10062000,NA,720000,6982000,4540000,900000,2300000,395000,710000,NA,1305000,NA,NA,634000000,21840000
10007007818,0,4,1,48,1,2,4,1,1,1,5,200,2,NA,1,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,17700000,NA,5200000,5574000,3640000,NA,2000000,420000,700000,900000,4800000,546040000,NA,NA,21840000
10007007820,0,3,1,62,1,2,1,3,NA,1,4,180,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,7636000,NA,1110000,5577000,2170000,200000,360000,305000,NA,400000,1010000,NA,NA,238000000,16380000
10007007823,0,4,1,50,1,2,4,1,1,1,5,200,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,9861000,NA,1790000,4790000,2488000,NA,1900000,505000,50000,NA,1454000,NA,270000000,NA,21840000
10007007908,0,3,1,54,1,2,1,1,2,1,3,50,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,11845000,1200000,NA,1900000,650000,550000,950000,490000,NA,NA,390000,126000000,96500000,NA,16380000
10007007911,0,4,1,35,2,NA,NA,2,NA,6,3,65,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,8540000,600000,5600000,3810000,1890000,2250000,360000,100000,150000,NA,420000,64000000,NA,1720000,21840000
10007007916,0,3,1,29,1,2,2,1,1,1,4,98,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,3230000,NA,NA,4750000,180000,260000,2120000,300000,NA,180000,258000,110000000,NA,21320000,16380000
10007007917,0,4,1,30,1,2,2,1,1,1,4,98,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,4,14,24,11355000,320000,4000000,5640000,820000,190000,NA,900000,50000,NA,580000,180000000,NA,1800000,21840000
10007007920,0,3,1,60,1,2,1,1,1,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,3217000,NA,NA,1400000,NA,1270000,140000,220000,NA,NA,480000,10000000,22000000,1870000,16380000
10007007923,0,3,1,31,1,2,2,1,1,1,4,80,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,15819000,NA,2450000,5880000,830000,1270000,5425000,500000,1200000,NA,2690000,NA,240000000,NA,16380000
10009008008,0,3,1,33,1,2,2,1,1,3,3,85,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,11790000,NA,9400000,9550000,920000,2800000,6450000,1280000,400000,1000000,2080000,358950006,NA,4110000,16380000
10009008011,0,4,1,45,1,2,1,1,1,1,3,75,2,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,3522000,NA,NA,7595000,295000,NA,2160000,550000,NA,1050000,725000,294560000,NA,5160000,21840000
10009008013,0,3,1,61,1,2,2,3,1,1,4,150,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,14520000,1200000,3810000,12300000,4005000,6600000,1600000,580000,3000000,NA,980000,238880004,NA,217990000,16380000
10009008018,0,2,1,57,1,2,2,1,1,3,3,50,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,4,14,24,11798000,1200000,NA,4300000,1385000,1150000,4300000,700000,NA,NA,6505000,NA,354000000,NA,10920000
10009008020,0,3,1,72,1,2,1,1,1,1,4,150,3,1,1,1,NA,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,13674000,NA,1580000,10410000,295000,610000,776000,770000,NA,NA,590000,NA,102000000,335760000,16380000
10009008023,0,5,1,43,1,2,1,1,1,4,4,140,3,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,17303000,1200000,1200000,9000000,2100000,2450000,1330000,480000,130000,600000,940000,250000000,NA,4100000,27300000
10009008108,0,4,1,59,1,2,2,3,1,3,4,160,3,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,5295000,660000,860000,15750000,NA,10000000,2100000,1310000,740000,680000,990000,NA,155000000,372000000,21840000
10009008111,0,5,1,51,1,2,6,3,NA,1,4,160,3,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,34241000,NA,NA,1950000,580000,3000000,2800000,2170000,NA,200000,NA,NA,NA,768032000,27300000
10009008114,0,4,1,35,1,2,2,1,1,6,3,45,3,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6370000,320000,NA,5760000,NA,100000,300000,370000,1300000,NA,150000,120000000,NA,NA,21840000
